harmonic,0.754,1.0,0.5044984557539949,{"loss": "squared_hinge", "tol": 8e-05}
reach,0.8882,1.0,0.6913875598086124,{"loss": "hinge", "tol": 0.0001}
load,0.888,0.9937414965986394,0.6878884912412884,{"loss": "squared_hinge", "tol": 8e-05}
betweenness,0.7460666666666667,0.9991827839825661,0.4907679957184908,{"loss": "hinge", "tol": 8e-05}
page,0.8318666666666666,0.33121188013789443,1.0,{"loss": "hinge", "tol": 0.0001}
closeness,0.8891333333333333,0.5638801261829653,0.9981386691484412,{"loss": "hinge", "tol": 8e-05}
degree,0.9068666666666667,0.5803427093436793,0.9477296726504751,{"loss": "hinge", "tol": 0.0001}
