betweenness,0.8241333333333334,0.0,0.0,{"alpha": 0.6}
load,0.8241333333333334,0.0,0.0,{"alpha": 0.6}
reach,0.7488666666666667,0.0,0.0,{"alpha": 0.6}
degree,0.759,0.0,0.0,{"alpha": 0.6}
page,0.7518,0.0,0.0,{"alpha": 0.6}
closeness,0.7493333333333333,0.0,0.0,{"alpha": 0.6}
harmonic,0.7488666666666667,0.0,0.0,{"alpha": 0.6}
