degree,0.7195333333333334,0.0,0.0,{"alpha": 0.6}
reach,0.7524,0.0,0.0,{"alpha": 0.6}
closeness,0.7504,0.0,0.0,{"alpha": 0.6}
harmonic,0.7524,0.0,0.0,{"alpha": 0.6}
page,0.7517333333333334,0.0,0.0,{"alpha": 0.6}
betweenness,0.7515333333333334,0.0,0.0,{"alpha": 0.6}
load,0.7510666666666667,0.0,0.0,{"alpha": 0.6}
