degree,0.7938,0.0,0.0,{"alpha": 0.6}
closeness,0.7464,0.0,0.0,{"alpha": 0.6}
betweenness,0.7552666666666666,0.0,0.0,{"alpha": 0.6}
load,0.755,0.0,0.0,{"alpha": 0.6}
reach,0.7495333333333334,0.0,0.0,{"alpha": 0.6}
harmonic,0.7495333333333334,0.0,0.0,{"alpha": 0.6}
page,0.7486,0.0,0.0,{"alpha": 0.6}
